Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,Source
3179,Phuket International Airport,Phuket,Thailand,HKT,VTSP,-0.6160470565867366,1.1626695690025826,-0.5698834174646022,1.1747688128290117,U,Asia/Bangkok,airport,OurAirports
3180,Ranong Airport,Ranong,Thailand,UNN,VTSR,-0.5573115493712456,1.165782511056062,-0.5851108400111075,1.1747688128290117,U,Asia/Bangkok,airport,OurAirports
3181,Hat Yai International Airport,Hat Yai,Thailand,HDY,VTSS,-0.6576875704730615,1.1867304428522607,-0.5650106422497205,1.1747688128290117,U,Asia/Bangkok,airport,OurAirports
3182,Trang Airport,Trang,Thailand,TST,VTST,-0.6373777669836087,1.177732395763977,-0.5790198709925053,1.1747688128290117,U,Asia/Bangkok,airport,OurAirports
3183,Udon Thani Airport,Udon Thani,Thailand,UTH,VTUD,-0.2888063268817488,1.2144873013112631,-0.2671622572400781,1.1747688128290117,U,Asia/Bangkok,airport,OurAirports
3184,Sakon Nakhon Airport,Sakon Nakhon,Thailand,SNO,VTUI,-0.2955570673318906,1.2299129164645735,-0.2976171023330886,1.1747688128290117,U,Asia/Bangkok,airport,OurAirports
3185,Surin Airport,Surin,Thailand,PXR,VTUJ,-0.3776672153855672,1.222715822791786,-0.32868104432795925,1.1747688128290117,U,Asia/Bangkok,airport,OurAirports
3186,Loei Airport,Loei,Thailand,LOE,VTUL,-0.28694660208176137,1.2021328917691825,-0.09600602781735924,1.1747688128290117,U,Asia/Bangkok,airport,OurAirports
3187,Khorat Airport,Nakhon Ratchasima,Thailand,,VTUN,-0.3753311169953468,1.2062703629456424,-0.17579772196104668,1.1747688128290117,U,Asia/Bangkok,airport,OurAirports
3188,Rob Muang Airport,Roi Et,Thailand,,VTUR,-0.3352464753697246,1.2244310965172813,-0.3402538854633032,1.1747688128290117,U,Asia/Bangkok,airport,OurAirports
3196,Da Nang International Airport,Danang,Vietnam,DAD,VVDN,-0.33618165511571285,1.2771979350731046,-0.5997291656557524,1.1747688128290117,U,Asia/Saigon,airport,OurAirports
3197,Gia Lam Air Base,Hanoi,Vietnam,,VVGL,-0.15985726307482184,1.2503915110267714,-0.5893745183241289,1.1747688128290117,U,Asia/Saigon,airport,OurAirports
3198,Kep Air Base,Kep,Vietnam,,VVKP,-0.1473615008848942,1.2547375667086758,-0.5863290338148278,1.1747688128290117,U,Asia/Saigon,airport,OurAirports
3199,Noi Bai International Airport,Hanoi,Vietnam,HAN,VVNB,-0.1534805541389371,1.249475914376059,-0.5960745842445913,1.1747688128290117,U,Asia/Saigon,airport,OurAirports
3200,Nha Trang Air Base,Nhatrang,Vietnam,NHA,VVNT,-0.4708580709208258,1.2887063311076317,-0.6076474253799352,1.1747688128290117,U,Asia/Saigon,airport,OurAirports
3201,Phu Bai Airport,Hue,Vietnam,HUI,VVPB,-0.3235623151233241,1.2714496150516705,-0.5905927121278494,1.1747688128290117,U,Asia/Saigon,airport,OurAirports
3204,Phu Quoc International Airport,Phuquoc,Vietnam,PQC,VVPQ,-0.5434719726306537,1.2284537625062146,-0.5972927780483116,1.1747688128290117,U,Asia/Saigon,airport,OurAirports
3205,Tan Son Nhat International Airport,Ho Chi Minh City,Vietnam,SGN,VVTS,-0.5205694988916266,1.2592690406548377,-0.5997291656557524,1.1747688128290117,U,Asia/Saigon,airport,OurAirports
3207,Ann Airport,Ann,Burma,VBA,VYAN,-0.2047200576481876,1.1129413972485722,-0.5747561926794839,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3208,Anisakan Airport,Anisakan,Burma,,VYAS,-0.1275714847577109,1.1405243339777607,1.207461342163489,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3209,Bagan Airport,Bagan,Burma,NYU,VYBG,-0.15497681480924927,1.123419432337622,-0.429791130036754,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3211,Coco Island Airport,Coco Island,Burma,,VYCI,-0.4033151627123323,1.1053201511770674,-0.6076474253799352,0.9998139637739414,U,,airport,OurAirports
3213,Heho Airport,Heho,Burma,HEH,VYHH,-0.17021457732075035,1.1449967428806747,1.7300664839595485,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3214,Hommalinn Airport,Hommalin,Burma,HOX,VYHL,-0.02367405152426758,1.1232317151295623,-0.29457161782378755,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3215,Kengtung Airport,Kengtung,Burma,KET,VYKG,-0.1506433800599894,1.1779572496782948,1.0844237679877267,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3217,Kyaukpyu Airport,Kyaukpyu,Burma,KYP,VYKP,-0.2168170731195575,1.1072474578111164,-0.6076474253799352,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3220,Lashio Airport,Lashio,Burma,LSH,VYLS,-0.09148865051642864,1.156124933752272,0.8724580461403737,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3221,Lanywa Airport,Lanywa,Burma,,VYLY,-0.16338973057366712,1.122172434793924,-0.5132374055916027,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3222,Mandalay International Airport,Mandalay,Burma,MDL,VYMD,-0.13650664463103326,1.135561720552244,-0.43710029285907653,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3223,Myeik Airport,Myeik,Burma,MGZ,VYME,-0.46336623518646214,1.1661996800563574,-0.5741470957776237,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3224,Myitkyina Airport,Myitkyina,Burma,MYT,VYMK,-0.006594198953157787,1.1514856749333855,-0.3305083350335399,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3226,Momeik Airport,Momeik,Burma,MOE,VYMO,-0.08744450629173026,1.1432965890999027,-0.2543712223010137,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3227,Mong Hsat Airport,Mong Hsat,Burma,MOG,VYMS,-0.17833806794426196,1.1735624741756052,0.5222273275707533,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3228,Nampong Air Base,Nampong,Burma,,VYNP,-0.007624619761742768,1.1508285320740452,-0.3402538854633032,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3229,Namsang Airport,Namsang,Burma,NMS,VYNS,-0.16515064697747778,1.1559360670747325,1.2683710323495099,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3230,Hpa-N Airport,Hpa-an,Burma,PAA,VYPA,-0.30619317202750107,1.15522560651573,-0.5284648281381079,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3232,Putao Airport,Putao,Burma,PBU,VYPT,0.06208854084537701,1.1523479538843993,0.2938159893731748,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3233,Pyay Airport,Pyay,Burma,PRU,VYPY,-0.23805744574527885,1.1273111823119777,-0.5467377351939142,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3234,Shante Air Base,Shante,Burma,,VYST,-0.16334382640015596,1.1348269442927155,-0.2360983152452074,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3235,Sittwe Airport,Sittwe,Burma,AKY,VYSW,-0.19189252037461824,1.0995728922007617,-0.6033837470669137,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3236,Thandwe Airport,Thandwe,Burma,SNW,VYTD,-0.25089553729780645,1.1161169411556788,-0.6076474253799352,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3237,Tachileik Airport,Tachilek,Burma,THL,VYTL,-0.17950256663328898,1.1814271443537077,0.15981467096392873,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3238,Taungoo Airport,Taungoo,Burma,,VYTO,-0.23075969177958963,1.1404675678696239,-0.5223738591195058,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3239,Yangon International Airport,Yangon,Burma,RGN,VYYY,-0.305713197450686,1.1373616129152926,-0.5534378011143766,1.0872913883014765,U,Asia/Rangoon,airport,OurAirports
3240,Hasanuddin International Airport,Ujung Pandang,Indonesia,UPG,WAAA,-1.0809718727024238,1.408796539996138,-0.5912018090297095,1.3497236618840822,N,Asia/Makassar,airport,OurAirports
3241,Frans Kaisiepo Airport,Biak,Indonesia,BIK,WABB,-0.9443471489888824,1.6006488318772882,-0.5918109059315697,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3242,Nabire Airport,Nabire,Indonesia,NBX,WABI,-1.0212119488514908,1.5935560723787656,-0.6076474253799352,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3243,Moses Kilangin Airport,Timika,Indonesia,TIM,WABP,-1.0621505557892992,1.609676942010009,-0.5570923825255378,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3244,Sentani International Airport,Jayapura,Indonesia,DJJ,WAJJ,-0.9932903411694827,1.651735322896528,-0.44380035877953883,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3245,Wamena Airport,Wamena,Indonesia,WMX,WAJW,-1.047125622585552,1.6336672573536162,2.477428382542026,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3246,Mopah Airport,Merauke,Indonesia,MKQ,WAKK,-1.203024086845711,1.6505994702085642,-0.6137383943985373,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3247,Jalaluddin Airport,Gorontalo,Indonesia,GTO,WAMG,-0.879869485151632,1.4469954444721995,-0.5558741887218174,1.3497236618840822,N,Asia/Makassar,airport,OurAirports
3249,Mutiara Airport,Palu,Indonesia,PLW,WAML,-0.9347670001409376,1.4129224280613752,-0.44684584328883986,1.3497236618840822,N,Asia/Makassar,airport,OurAirports
3250,Sam Ratulangi Airport,Manado,Indonesia,MDC,WAMM,-0.8476810617956291,1.4710552554092577,-0.45902778132604405,1.3497236618840822,N,Asia/Makassar,airport,OurAirports
3251,Kasiguncu Airport,Poso,Indonesia,PSJ,WAMP,-0.9523481934265629,1.4215912847673877,-0.513846502493463,1.3497236618840822,N,Asia/Makassar,airport,OurAirports
3252,Pitu Airport,Morotai Island,Indonesia,OTI,WAMR,-0.8301520239300438,1.5104478397279155,-0.5899836152259891,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3253,Sultan Khairun Babullah Airport,Ternate,Indonesia,TTE,WAMT,-0.8730130351142837,1.499507366067185,-0.5899836152259891,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3254,Syukuran Aminuddin Amir Airport,Luwuk,Indonesia,LUW,WAMW,-0.9390150024080667,1.446091517344565,-0.5857199369129676,1.3497236618840822,N,Asia/Makassar,airport,OurAirports
3256,"Pattimura Airport, Ambon",Ambon,Indonesia,AMQ,WAPP,-1.0332835614680762,1.5077128097401848,-0.5997291656557524,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3257,Fakfak Airport,Fak Fak,Indonesia,FKQ,WASF,-1.0054028926901433,1.5561335926104818,-0.33842659475772263,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3258,Kaimana Airport,Kaimana,Indonesia,KNG,WASK,-1.030963675933784,1.572694972028319,-0.6082565222817954,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3259,Babo Airport,Babo,Indonesia,BXB,WASO,-0.9917125703004703,1.569716431344988,-0.6137383943985373,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3260,Rendani Airport,Manokwari,Indonesia,MKW,WASR,-0.9338244690805055,1.5767860223262578,-0.6058201346743546,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3261,Dominique Edward Osok Airport,Sorong,Indonesia,SOQ,WAXX,-0.9339009397965157,1.544775920237284,-0.6137383943985373,1.5246785109391525,N,Asia/Jayapura,airport,OurAirports
3262,Bintulu Airport,Bintulu,Malaysia,BTU,WBGB,-0.792115561574075,1.3330708170029741,-0.5747561926794839,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3263,Kuching International Airport,Kuching,Malaysia,KCH,WBGG,-0.8499593130185271,1.30209217243008,-0.5656197391515807,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3264,Limbang Airport,Limbang,Malaysia,LMN,WBGJ,-0.7326732326236761,1.356133949480024,-0.6113020067910965,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3265,Marudi Airport,Marudi,Malaysia,MUR,WBGM,-0.7548812275344361,1.3482415151929572,-0.5570923825255378,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3266,Miri Airport,Miri,Malaysia,MYY,WBGR,-0.7498338550015504,1.3442778791657746,-0.583892646207387,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3267,Sibu Airport,Sibu,Malaysia,SBW,WBGS,-0.8225433903433723,1.3210757493032153,-0.5455195413901938,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3268,Lahad Datu Airport,Lahad Datu,Malaysia,LDU,WBKD,-0.7247702940537608,1.3945414384576367,-0.59242000283343,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3269,Kota Kinabalu International Airport,Kota Kinabalu,Malaysia,BKI,WBKK,-0.6928352754495678,1.368198604294421,-0.6137383943985373,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3270,Labuan Airport,Labuan,Malaysia,LBU,WBKL,-0.715297695251636,1.358915400358001,-0.5583105763292582,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3271,Tawau Airport,Tawau,Malaysia,TWU,WBKW,-0.7498991439286851,1.39226990992487,-0.5851108400111075,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3272,Brunei International Airport,Bandar Seri Begawan,Brunei,BWN,WBSB,-0.7278774748659049,1.3551836034827418,-0.575365289581344,1.3497236618840822,U,Asia/Brunei,airport,OurAirports
3273,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,Pekanbaru,Indonesia,PKU,WIBB,-0.8860920762516863,1.198922600354657,-0.557701479427398,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3274,Pinang Kampai Airport,Dumai,Indonesia,DUM,WIBD,-0.8455662007086874,1.1987950964125493,-0.5863290338148278,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3275,Soekarno-Hatta International Airport,Jakarta,Indonesia,CGK,WIII,-1.1185171116032067,1.259315373120009,-0.5991200687538922,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3276,Binaka Airport,Gunung Sitoli,Indonesia,GNS,WIMB,-0.8611924639230185,1.1555744302875675,-0.6076474253799352,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3277,Aek Godang Airport,Padang Sidempuan,Indonesia,AEG,WIME,-0.8529447499182458,1.175575546415718,-0.05824201990202626,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3278,Minangkabau International Airport,Padang,Indonesia,PDG,WIPT,-0.930122102047187,1.1854324238789822,-0.6088656191836556,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3279,Soewondo Air Force Base,Medan,Indonesia,MES,WIMK,-0.7767537216230943,1.1667746677670598,-0.5503923166050755,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3280,Dr Ferdinand Lumban Tobing Airport,Sibolga,Indonesia,FLZ,WIMS,-0.8474453328786095,1.1692987410117135,-0.5997291656557524,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3281,Nanga Pinoh Airport,Nangapinoh,Indonesia,NPO,WIOG,-0.9146638842731936,1.318329047771775,-0.5449104444883336,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3282,Ketapang(Rahadi Usman) Airport,Ketapang,Indonesia,KTG,WIOK,-0.9664598607682249,1.2976417802887328,-0.5918109059315697,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3284,Supadio Airport,Pontianak,Indonesia,PNK,WIOO,-0.9076711131014245,1.291163281882066,-0.6137383943985373,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3287,Sultan Thaha Airport,Jambi,Indonesia,DJB,WIPA,-0.9601565640145197,1.2244078418655056,-0.5698834174646022,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3288,Fatmawati Soekarno Airport,Bengkulu,Indonesia,BKS,WIPL,-1.0386982882475417,1.2092835658663268,-0.5893745183241289,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3289,Sultan Mahmud Badaruddin II Airport,Palembang,Indonesia,PLM,WIPP,-1.004628655197654,1.2366463318334557,-0.5899836152259891,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3291,Japura Airport,Rengat,Indonesia,RGT,WIPR,-0.9148028872175931,1.2092372320970217,-0.5820653555018064,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3292,Lhok Sukon Airport,Lhok Sukon,Indonesia,LSX,WITL,-0.7234554289078071,1.1504113630737858,-0.6027746501650535,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3294,Sultan Iskandar Muda International Airport,Banda Aceh,Indonesia,BTJ,WITT,-0.7074567961234793,1.1291033599662168,-0.5802380647962257,1.1747688128290117,N,Asia/Jakarta,airport,OurAirports
3295,Kluang Airport,Kluang,Malaysia,,WMAP,-0.8303143544144145,1.2205022098419653,-0.5284648281381079,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3296,Sultan Abdul Halim Airport,Alor Setar,Malaysia,AOR,WMKA,-0.6839262479741423,1.1867884468471201,-0.6106929098892362,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3297,Butterworth Airport,Butterworth,Malaysia,BWH,WMKB,-0.7094665695334024,1.1867072766177285,-0.6131292974966771,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3298,Sultan Ismail Petra Airport,Kota Bahru,Malaysia,KBR,WMKC,-0.6847315397746273,1.2087504759828573,-0.610083812987376,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3299,Kuantan Airport,Kuantan,Malaysia,KUA,WMKD,-0.7691234601099568,1.219366445570285,-0.5845017431092472,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3300,Kerteh Airport,Kerteh,Malaysia,KTE,WMKE,-0.742239339304174,1.2218929794860216,-0.6088656191836556,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3301,Simpang Airport,Simpang,Malaysia,,WMKF,-0.7925249130508777,1.2019127241535112,-0.5522196073106561,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3302,Sultan Azlan Shah Airport,Ipoh,Malaysia,IPH,WMKI,-0.741154213777336,1.1948315500567184,-0.5406467661753122,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3303,Senai International Airport,Johor Bahru,Malaysia,JHB,WMKJ,-0.8444327222993374,1.2247091777525803,-0.5376012816660111,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3304,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,KUL,WMKK,-0.8054642865756806,1.2019938059621433,-0.577801677188785,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3305,Langkawi International Airport,Langkawi,Malaysia,LGK,WMKL,-0.6789836910925765,1.1790315615378946,-0.6021655532631933,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3306,Malacca Airport,Malacca,Malaysia,MKZ,WMKM,-0.8224812817273274,1.2082753029799609,-0.5985109718520321,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3307,Sultan Mahmud Airport,Kuala Terengganu,Malaysia,TGG,WMKN,-0.7124054294336578,1.2181379279589866,-0.6070383284780749,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3308,Penang International Airport,Penang,Malaysia,PEN,WMKP,-0.7154226192194317,1.1853860940822436,-0.6131292974966771,1.3497236618840822,N,Asia/Kuala_Lumpur,airport,OurAirports
3309,Suai Airport,Suai,East Timor,UAI,WPDB,-1.2306559762052238,1.4752390590521116,-0.5613560608385593,1.5246785109391525,U,Asia/Dili,airport,OurAirports
3310,Presidente Nicolau Lobato International Airport,Dili,East Timor,DIL,WPDL,-1.2039454684163617,1.4780089268196361,-0.5260284405306671,1.5246785109391525,U,Asia/Dili,airport,OurAirports
3311,Cakung Airport,Baucau,East Timor,BCH,WPEC,-1.201920939555796,1.4881497234084227,0.45888124977729156,1.5246785109391525,U,Asia/Dili,airport,OurAirports
3312,Sembawang Air Base,Sembawang,Singapore,,WSAG,-0.8520568838663972,1.2263665378584152,-0.5674470298571613,1.3497236618840822,N,Asia/Singapore,airport,OurAirports
3313,Paya Lebar Air Base,Paya Lebar,Singapore,QPG,WSAP,-0.8543450125635809,1.2274907190092752,-0.5802380647962257,1.3497236618840822,N,Asia/Singapore,airport,OurAirports
3314,Tengah Air Base,Tengah,Singapore,TGA,WSAT,-0.853397860376605,1.2251611864806078,-0.5893745183241289,1.3497236618840822,N,Asia/Singapore,airport,OurAirports
3315,Seletar Airport,Singapore,Singapore,XSP,WSSL,-0.8523501329528423,1.227003874474382,-0.5979018749501718,1.3497236618840822,N,Asia/Singapore,airport,OurAirports
3316,Singapore Changi Airport,Singapore,Singapore,SIN,WSSS,-0.8547060172722514,1.2284642278082945,-0.6064292315762148,1.3497236618840822,N,Asia/Singapore,airport,OurAirports
3317,Brisbane Archerfield Airport,Brisbane,Australia,ACF,YBAF,-1.8752773135917276,1.7965110038215528,-0.5814562585999462,1.699633359994223,O,Australia/Brisbane,airport,OurAirports
3318,Northern Peninsula Airport,Amberley,Australia,ABM,YBAM,-1.288794017852305,1.6742536110829127,-0.5991200687538922,1.699633359994223,O,Australia/Brisbane,airport,OurAirports
3319,Alice Springs Airport,Alice Springs,Australia,ASP,YBAS,-1.742464154918823,1.5750823317163183,0.46984499401077534,1.6121559354666877,N,Australia/Darwin,airport,OurAirports
3320,Brisbane International Airport,Brisbane,Australia,BNE,YBBN,-1.8687100552186238,1.7977743592055828,-0.6119111036929566,1.699633359994223,N,Australia/Brisbane,airport,OurAirports
3321,Gold Coast Airport,Coolangatta,Australia,OOL,YBCG,-1.8962424630991892,1.802271083811196,-0.6070383284780749,1.699633359994223,N,Australia/Brisbane,airport,OurAirports
3322,Cairns International Airport,Cairns,Australia,CNS,YBCS,-1.498233422848368,1.712452599739085,-0.6137383943985373,1.699633359994223,N,Australia/Brisbane,airport,OurAirports
3323,Charleville Airport,Charlieville,Australia,CTL,YBCV,-1.8344481089610207,1.7183283340303697,-0.008905170851349295,1.699633359994223,O,Australia/Brisbane,airport,OurAirports
3324,Mount Isa Airport,Mount Isa,Australia,ISA,YBMA,-1.6315583255536164,1.639832831697609,0.06296826356815542,1.699633359994223,O,Australia/Brisbane,airport,OurAirports
3325,Sunshine Coast Airport,Maroochydore,Australia,MCY,YBMC,-1.8411530092082276,1.7974730165164787,-0.6106929098892362,1.699633359994223,O,Australia/Brisbane,airport,OurAirports
3326,Mackay Airport,Mackay,Australia,MKY,YBMK,-1.649477982188458,1.752146433485246,-0.6082565222817954,1.699633359994223,O,Australia/Brisbane,airport,OurAirports
3328,Proserpine Whitsunday Coast Airport,Prosserpine,Australia,PPP,YBPN,-1.6255980522774038,1.7448683464205736,-0.5698834174646022,1.699633359994223,O,Australia/Brisbane,airport,OurAirports
3329,Rockhampton Airport,Rockhampton,Australia,ROK,YBRK,-1.7274734807094894,1.7671549680602117,-0.5991200687538922,1.699633359994223,O,Australia/Brisbane,airport,OurAirports
3330,Townsville Airport,Townsville,Australia,TSV,YBTL,-1.581751624211097,1.7241579127079008,-0.6088656191836556,1.699633359994223,N,Australia/Brisbane,airport,OurAirports
3331,Weipa Airport,Weipa,Australia,WEI,YBWP,-1.3497661333108015,1.6680648631643973,-0.5814562585999462,1.699633359994223,O,Australia/Brisbane,airport,OurAirports
3332,Avalon Airport,Avalon,Australia,AVV,YMAV,-2.2447199509956404,1.697548399995692,-0.5985109718520321,1.699633359994223,O,Australia/Hobart,airport,OurAirports
3333,Albury Airport,Albury,Australia,ABX,YMAY,-2.175144442423102,1.7263946034733684,-0.29152613331448646,1.699633359994223,O,Australia/Sydney,airport,OurAirports
3334,Melbourne Essendon Airport,Melbourne,Australia,MEB,YMEN,-2.2337345972635774,1.7025666340324326,-0.4480640370925603,1.699633359994223,O,Australia/Hobart,airport,OurAirports
3335,RAAF Base East Sale,East Sale,Australia,,YMES,-2.2468197035619584,1.7286083048469842,-0.6058201346743546,1.699633359994223,O,Australia/Hobart,airport,OurAirports
3336,Hobart International Airport,Hobart,Australia,HBA,YMHB,-2.4139901841704634,1.7327920200732738,-0.6119111036929566,1.699633359994223,O,Australia/Melbourne,airport,OurAirports
3337,Launceston Airport,Launceston,Australia,LST,YMLT,-2.368439243945903,1.7293616494665232,-0.27751690457170164,1.699633359994223,O,Australia/Melbourne,airport,OurAirports
3338,Melbourne Moorabbin Airport,Melbourne,Australia,MBW,YMMB,-2.2424756341217775,1.7048846695259547,-0.5893745183241289,1.699633359994223,O,Australia/Hobart,airport,OurAirports
3339,Melbourne International Airport,Melbourne,Australia,MEL,YMML,-2.231800837927476,1.7018829589106395,-0.3554813080098085,1.699633359994223,O,Australia/Hobart,airport,OurAirports
3340,"RAAF Williams, Point Cook Base",Point Cook,Australia,,YMPC,-2.240937090315469,1.7008399519051485,-0.6113020067910965,1.699633359994223,O,Australia/Hobart,airport,OurAirports
3341,Adelaide International Airport,Adelaide,Australia,ADL,YPAD,-2.1355221514023626,1.628730196047513,-0.6076474253799352,1.6121559354666877,O,Australia/Adelaide,airport,OurAirports
3343,RAAF Base Edinburgh,Edinburgh,Australia,,YPED,-2.1269645796063568,1.6297732053392102,-0.5790198709925053,1.6121559354666877,O,Australia/Adelaide,airport,OurAirports
3344,Perth Jandakot Airport,Perth,Australia,JAD,YPJT,-2.035037097119067,1.3662283251859884,-0.5595287701329786,1.3497236618840822,O,Australia/Perth,airport,OurAirports
3345,Karratha Airport,Karratha,Australia,KTA,YPKA,-1.633262770399851,1.3765662115857877,-0.6021655532631933,1.3497236618840822,O,Australia/Perth,airport,OurAirports
3346,Kalgoorlie Boulder Airport,Kalgoorlie,Australia,KGI,YPKG,-1.9888757390812557,1.4309092380562627,0.11291420952069259,1.3497236618840822,O,Australia/Perth,airport,OurAirports
3347,Kununurra Airport,Kununurra,Australia,KNX,YPKU,-1.459143966201755,1.5148865603391668,-0.531510312647409,1.3497236618840822,O,Australia/Perth,airport,OurAirports
3348,Learmonth Airport,Learmonth,Australia,LEA,YPLM,-1.6870218076178893,1.345459975891851,-0.6082565222817954,1.3497236618840822,O,Australia/Perth,airport,OurAirports
3349,Port Hedland International Airport,Port Hedland,Australia,PHE,YPPD,-1.6214621670152822,1.3980414846053688,-0.5997291656557524,1.3497236618840822,O,Australia/Perth,airport,OurAirports
3350,Adelaide Parafield Airport,Adelaide,Australia,,YPPF,-2.130168852458386,1.6299122027200565,-0.5851108400111075,1.6121559354666877,O,Australia/Adelaide,airport,OurAirports
3351,Perth International Airport,Perth,Australia,PER,YPPH,-2.029489692174137,1.3672250920660927,-0.5790198709925053,1.3497236618840822,N,Australia/Perth,airport,OurAirports
3352,Woomera Airfield,Woomera,Australia,UMR,YPWR,-2.001396203368965,1.6088657702404643,-0.2860442611977446,1.6121559354666877,O,Australia/Adelaide,airport,OurAirports
3353,Christmas Island Airport,Christmas Island,Christmas Island,XCH,YPXM,-1.2711425149276512,1.2481199824940046,-0.06189660131318752,1.1747688128290117,U,Indian/Christmas,airport,OurAirports
3354,Sydney Bankstown Airport,Sydney,Australia,BWU,YSBK,-2.0995063453313874,1.7731003778850079,-0.6021655532631933,1.699633359994223,O,Australia/Sydney,airport,OurAirports
3355,Canberra International Airport,Canberra,Australia,CBR,YSCB,-2.148293193245968,1.7523204454777468,0.5289273934912156,1.699633359994223,O,Australia/Sydney,airport,OurAirports
